stop_name,stop_id,stop_lat,stop_lon,carrier,identifier
Ch Caparica (R Frederico Freitas) Solmar,11_4071,38.6052963670969,-9.18271504709045,data_tst,4071
Ch Caparica (R Pedro Costa Fte 1284) Viv Val Bem,11_2169,38.6036707648381,-9.18624631330071,data_tst,2169
Ch Caparica (R Pedro Costa Fte 1284A),11_2170,38.6034243741083,-9.18629808636686,data_tst,2170
Ch Caparica (R Pedro Costa Fte Lte 13) Esc Básica,11_2168,38.6054704827313,-9.18631829410893,data_tst,2168
Ch Caparica (R Pedro Costa Lte 13) Café F Luminos,11_2167,38.6054444720833,-9.18631360715612,data_tst,2167
Ch Caparica (R Pedro Costa) Fte Tremoceira,11_2165,38.6011563978515,-9.18693614204228,data_tst,2165
Ch Caparica (R Pedro Costa) Tremoceira,11_2166,38.6011565358772,-9.18693610276913,data_tst,2166
Ch Caparica (R Presidente Arriaga 18),11_2053,38.6151790419562,-9.19489487333851,data_tst,2053
Ch Caparica (R Presidente Arriaga 72),11_2054,38.6122029659405,-9.19495769620974,data_tst,2054
Ch Caparica (R Presidente Arriaga Fte 18),11_2171,38.6149919000301,-9.19495617746584,data_tst,2171
Ch Caparica (R Presidente Arriaga Fte 72),11_2172,38.6121221914994,-9.19495764368653,data_tst,2172
Ch Caparica (R Ramada Curto Fte 13),11_3058,38.6302573674663,-9.19681336866042,data_sul_fertagus,3058
Ch Caparica (R Vale Cavala 18),11_2175,38.6100527244941,-9.19640772210083,data_tst,2175
Ch Caparica (R Vale Cavala Fte 18),11_2055,38.6100389735678,-9.19630985560536,data_tst,2055
Ch Caparica (R Vale Cavala Fte Lte 1),11_2173,38.6085836200621,-9.19855152523869,data_tst,2173
Ch Caparica (R Vale Cavala Lte 1),11_2174,38.6086740872822,-9.19855183145916,data_tst,2174
Ch Cotovia (Estr Charneca Fte Lte 2),11_2646,38.480668523775,-9.09773621859052,data_tst,2646
Ch Cotovia (Estr Charneca Lte 2),11_2647,38.4803810848231,-9.09764434311904,data_tst,2647
Ch Cotovia (Fte Mini Mercado Galo),11_2642,38.4764782074652,-9.09751408707358,data_tst,2642
Ch Cotovia (Fte Urb Portão),11_2645,38.4775,-9.09744,data_tst,2645
Ch Cotovia (Fte Viv Margarida),11_2649,38.4747,-9.09819,data_tst,2649
Ch Cotovia (Lte 32),11_2641,38.4820840188922,-9.09828305701339,data_tst,2641
Ch Cotovia (Mini Mercado Galo),11_2643,38.4761,-9.09771,data_tst,2643
Ch Cotovia (P Campismo Valbom),11_1191,38.4900871428454,-9.09627551126584,data_tst,1191
Ch Cotovia (Urb Portão),11_2644,38.4777780106506,-9.09746818231127,data_tst,2644
Ch Cotovia (Viv Isidro),11_2640,38.4820840188922,-9.09828305701339,data_tst,2640
Ch Cotovia (Viv Margarida),11_2648,38.4749792169998,-9.09807359034174,data_tst,2648
Ch Cotovia (X),11_2650,38.4736013303595,-9.09873795166763,data_tst,2650
Charnequinha (Fte Infantário),11_3911,38.6736522607739,-8.92050724542204,data_tst,3911
Charnequinha (Infantário),11_4204,38.6736522320289,-8.92050831008924,data_tst,4204
Chão Duro (EN 11) Fte Fábrica Amal,11_3568,38.6671620029623,-8.98069966079198,data_tst,3568
Chão Duro (EN 11) Fábrica Amal,11_3570,38.6674813566124,-8.98005616348808,data_tst,3570
Chão Duro (X) EM 505 10,11_3814,38.6659107471697,-8.98431977226221,data_tst,3814
Chão Duro (X) EM 505 27,11_3817,38.665852229269,-8.98434057971123,data_tst,3817
Chão Duro (X) EM 505 74,11_3815,38.6713119868619,-8.98391196900237,data_tst,3815
Chão Duro (X) EM 505 Fte 74,11_3816,38.6711858009698,-8.9839160892629,data_tst,3816
Chão Duro (X) EN 11 26,11_3567,38.6656053072055,-8.98374731775962,data_tst,3567
Chão Duro (X) EN 11 7,11_3569,38.6654734001932,-8.98401660312542,data_tst,3569
Coina,11017228,38.5847,-9.05143,data_fertagus,11017228
Coina (Complexo Comercial) Barreiro Retail Planet,11_1614,38.5812823784502,-9.04300375879642,data_tst,1614
Coina (EN 10-3 14),11_3324,38.5943136935727,-9.04468505210287,data_tst,3324
Coina (EN 10-3 Fte 14),11_3325,38.5940163298741,-9.04480400967041,data_tst,3325
Coina (EN 10-3) Forno Cal,11_3291,38.60078,-9.04725,data_tst,3291
Coina (EN 10-3) Fte Forno Cal,11_3327,38.6002,-9.04715,data_tst,3327
Coina (EN 10-3) Fte Igreja Coina,11_3310,38.5959788344749,-9.0455059513542,data_tst,3310
Coina (EN 10-3) Igreja Coina,11_3326,38.59602,-9.04555,data_tst,3326
Coina (Est Ferroviária),11_532,38.5846706492535,-9.050580798685,data_sul_fertagus,532
Coina (Fte Zona Comercial),11_2995,38.5813662618916,-9.04405634693023,data_sul_fertagus,2995
Coina (X) (EN 10 Km 17600) EDP,11_992,38.5875683433525,-9.04419443308203,data_tst,992
Coina (X) (EN 10 Km 17600) Fte EDP,11_993,38.5872227002431,-9.04422374015394,data_tst,993
Coina (X) (EN 10) Paragem Zona,11_991,38.5941352674061,-9.04777782898117,data_tst,991
Coina (Zona Comercial),11_2994,38.5814328066089,-9.0443365985629,data_sul_fertagus,2994
Colares Perdizes (EM 533) Fte Herdade,11_3087,38.7298903363506,-8.70237694328247,data_tst,3087
Colares Perdizes (EM 533) Herdade,11_3092,38.7298903363506,-8.70237694328247,data_tst,3092
Comenda (Fte Parque Merendas),11_994,38.5079654432095,-8.92903959108598,data_tst,994
Comenda (Parque Merendas),11_995,38.507829292285,-8.92878655843527,data_tst,995
Corredoura (EN 379) Fte Igreja,11_2663,38.4592083467549,-9.10682645389955,data_tst,2663
Corredoura (EN 379) Igreja,11_2664,38.4586138111042,-9.10673024384119,data_tst,2664
Corredoura (Ferro Velho),11_2666,38.4559954719384,-9.10612937039851,data_tst,2666
Corredoura (Fte Igreja),11_2625,38.4581236543378,-9.10675878709044,data_tst,2625
Corredoura (Jardim Infância),11_2667,38.4580534128377,-9.10612279961143,data_tst,2667
Corroios,11017137,38.63644,-9.15189,data_fertagus,11017137
Corroios (Avª 25 Abril 28B) CGD,11_997,38.6432736138235,-9.15215522998731,data_tst,997
Corroios (Avª 25 Abril) Auto Modelar Corroios,11_1168,38.6435825376968,-9.15229827007908,data_tst,1168
Corroios (Avª 25 Abril) Esc Secundária,11_1171,38.6383736706881,-9.14842542106911,data_tst,1171
Corroios (Avª 25 Abril) Fte Esc Secundária,11_999,38.6394051828483,-9.14943365634006,data_tst,999
Corroios (Avª 25 Abril) Millennium BCP,11_996,38.6413725603172,-9.15093697975064,data_tst,996
Corroios (Avª 25 Abril) Rotunda,11_998,38.6405375791166,-9.1504186036152,data_tst,998
Corroios (Avª Vale Milhaços Fte 24) Fte Centro Sa,11_3075,38.6390858206909,-9.15297775798039,data_sul_fertagus,3075
Corroios (Avª Vale Milhaços Lte 30) Centro Saúde,11_3076,38.6387785571172,-9.15336571855345,data_sul_fertagus,3076
Corroios (Avª Vale Milhaços) Viaduto A Estrada,11_1179,38.6375426504638,-9.1548547847531,data_tst,1179
Corroios (EN 10-1 128),11_1183,38.6415425268354,-9.16406578833308,data_tst,1183
Corroios (EN 10-1) (X) Alto Moinho,11_3068,38.6415065412304,-9.16091774042788,data_sul_fertagus,3068
Corroios (EN 10-1) (X) Qta Chiado,11_3070,38.6413533126942,-9.16617898549286,data_sul_fertagus,3070
Corroios (EN 10-1) Armazém Central VPO,11_1181,38.641528264524,-9.16424652455187,data_tst,1181
Corroios (EN 10-1) Fte (X) Alto Moinho,11_3067,38.6415716710566,-9.16113757532226,data_sul_fertagus,3067
Corroios (EN 10-1) Fte (X) Qta Chiado,11_3069,38.6413525453945,-9.16618929556887,data_sul_fertagus,3069
Corroios (EN 10-1) Rotunda,11_3065,38.6414970038924,-9.1574907038994,data_sul_fertagus,3065
Corroios (Est Ferroviária),11_1163,38.6366169817752,-9.15019204314079,data_sul_fertagus,1163
Corroios (Estr Sta Marta Pinhal) Fte Piscinas,11_1186,38.6360020598191,-9.15324362675778,data_tst,1186
Corroios (Estr Sta Marta Pinhal) GisParques,11_1187,38.6368598252925,-9.1544933067707,data_tst,1187
Corroios (Estr Sta Marta Pinhal) Piscinas,11_1188,38.6359858416241,-9.15322103813414,data_tst,1188
Corroios (R Cidade Almada 16) Fte Mercado Levante,11_731,38.6388867980838,-9.15427159520733,data_tst,731
Corroios (R Cidade Almada 8) CGD,11_3074,38.6396793409132,-9.15560601231612,data_sul_fertagus,3074
Corroios (R Cidade Almada) Mercado Levante,11_3073,38.6398133295538,-9.1557906440011,data_sul_fertagus,3073
Corroios (R Cidade Luanda 48),11_3286,38.643640696434,-9.15734726167417,data_sul_fertagus,3286
Corroios (R Cidade Luanda 86) Fte Café Pai e Filh,11_1196,38.6461283727746,-9.15981140911534,data_tst,1196
Corroios (R Cidade Luanda Fte 48),11_3288,38.6437378106336,-9.15737536194444,data_sul_fertagus,3288
Corroios (R Cidade Luanda Fte 86) Café Pai e Filh,11_1195,38.6464692984987,-9.15992301109314,data_tst,1195
Corroios (R Cidade Luanda) Café Barros,11_1194,38.6448881568123,-9.15836086391698,data_tst,1194
Corroios (R Cidade Luanda) Fte Café Barros,11_1193,38.64489369841,-9.15836899073544,data_tst,1193
Corte do Eloi (Zona Industrial),11_800,38.6861742596252,-8.93498496127844,data_tst,800
Costa Caparica (Avª D Sebastião 10),11_2176,38.6420558654614,-9.23202697917677,data_tst,2176
Costa Caparica (Avª D Sebastião 25),11_2181,38.6412824682588,-9.2314587110514,data_tst,2181
Costa Caparica (Avª D Sebastião 28),11_2180,38.6409643894442,-9.2314285633187,data_tst,2180
Costa Caparica (Avª D Sebastião 73),11_2182,38.6384724593126,-9.23004868327045,data_tst,2182
Costa Caparica (Avª D Sebastião 76),11_2183,38.6382299631605,-9.22992639741707,data_tst,2183
Costa Caparica (Avª Dr Aresta Branco 13) CGD,11_2187,38.6437728511157,-9.23279446174789,data_tst,2187
Costa Caparica (Avª Dr Aresta Branco) Mercado,11_2184,38.64431505546,-9.23322948478775,data_tst,2184
Costa Caparica (Avª Mar 22),11_2189,38.6520887962743,-9.23490028498514,data_tst,2189
Costa Caparica (Avª Mar) Viv S Gabriel,11_2188,38.6521224934008,-9.23479572445782,data_tst,2188
Costa Caparica (Avª Oceano 10),11_2191,38.6546319790861,-9.23588058549959,data_tst,2191
Costa Caparica (Avª Oceano 43),11_2192,38.6562733940845,-9.23676910206344,data_tst,2192
Costa Caparica (Avª Oceano 7),11_2193,38.6546952405381,-9.23591447595542,data_tst,2193
Costa Caparica (Avª Oceano) (X) R Oliverio e Serpa,11_2190,38.6562619613722,-9.23676194510584,data_tst,2190
Costa Caparica (EN 10-1 1),11_2201,38.6628037633735,-9.24295883918524,data_tst,2201
Costa Caparica (EN 10-1 129A),11_2203,38.6604848794766,-9.24175742020272,data_tst,2203
Costa Caparica (EN 10-1 217),11_2202,38.6510431457472,-9.23670904677639,data_tst,2202
Costa Caparica (EN 10-1 4),11_2204,38.6483765551836,-9.23539153807272,data_tst,2204
Costa Caparica (EN 10-1 Fte 113),11_2200,38.662218609825,-9.242750378576,data_tst,2200
Costa Caparica (EN 10-1 Fte 129A) S João Caparica,11_2199,38.660384823166,-9.24180064325275,data_tst,2199
Costa Caparica (EN 10-1 Fte 219),11_2194,38.6509161661421,-9.23675292889533,data_tst,2194
Costa Caparica (EN 10-1 Fte 8A),11_2195,38.6481131547108,-9.23512918773565,data_tst,2195
Costa Caparica (I C 20) Cemitério,11_2207,38.6473183455317,-9.22937355112435,data_tst,2207
Costa Caparica (I C 20) Fte Cemitério,11_1204,38.6466805021647,-9.230805095218,data_tst,1204
Costa Caparica (R 1º Maio),11_1212,38.6452345220465,-9.23661719104714,data_tst,1212
Costa Caparica (R Dr Horácio S Louro) PSP,11_2210,38.6452150040604,-9.23208084225242,data_tst,2210
Costa Caparica (R Manuel Agro),11_1289,38.6484557856534,-9.23610951281028,data_tst,1289
Costa Caparica (R Miguel Torga 1A),11_2211,38.6583048470294,-9.24011634393476,data_tst,2211
Costa Caparica (R Miguel Torga 2),11_2212,38.6582675329602,-9.2398600956501,data_tst,2212
Costa Caparica (Terminal P1),11_1199,38.6445334125516,-9.24087549772589,data_tst,1199
Costa Caparica (Torre Argolas) Terminal P1,11_2214,38.640639892039,-9.2301903374711,data_tst,2214
Costa Caparica (Torre Argolas) Terminal P2,11_2213,38.6404193651712,-9.23006865315066,data_tst,2213
Costa Caparica (Torre Argolas) Terminal P3,11_2123,38.6403795770095,-9.23041376740441,data_tst,2123
Costa Caparica (Torre Argolas) Terminal P4,11_2321,38.6406425982041,-9.23019183070345,data_tst,2321
Costa Caparica (Torre Argolas) Terminal P5,11_2323,38.6405412997542,-9.2304948172884,data_tst,2323
Costa Caparica (Torre Argolas) Terminal P6,11_2322,38.6403705535301,-9.23040924514656,data_tst,2322
Cotovia (231 Semáforos),11_882,38.5461739678189,-8.81724659817989,data_tst,882
Cotovia (EN 378) Café Esperança,11_2679,38.4710426063172,-9.10075034824224,data_tst,2679
Cotovia (EN 378) Fte BES,11_2678,38.4708627312927,-9.10067061425481,data_tst,2678
Cotovia (Fte 231 Semáforos),11_883,38.546080388246,-8.81776252339405,data_tst,883
Cotovia (Qta Esperança),11_980,38.5430475539545,-8.81132099962481,data_tst,980
Cotovia (R Montinho Cotovia Fte 115),11_933,38.5465397465412,-8.81583892643584,data_tst,933
Cotovia (R Montinho Cotovia) Farmácia,11_4125,38.5465471713851,-8.81587290488901,data_tst,4125
Cotovia (Restaurante),11_4126,38.5429951427603,-8.8112902526715,data_tst,4126
Cova Loba (R Loureiro 14),11_2882,38.7097962303693,-8.94658466549146,data_tst,2882
Cova Loba (R Loureiro Fte 14),11_1393,38.7097957330979,-8.94656030596188,data_tst,1393
Cova Piedade (Avª 23 Julho 2),11_2215,38.6687414062418,-9.15928427018924,data_tst,2215
Cova Piedade (Avª 23 Julho 4),11_2217,38.668530630231,-9.15924302037306,data_tst,2217
Cova Piedade (Avª 23 Julho 7) Fte Renault Beira-R,11_3078,38.6683110942084,-9.15942491638927,data_tst,3078
Cova Piedade (Avª 23 Julho) Café Tinita,11_1205,38.6685738419821,-9.15934830395541,data_tst,1205
Cova Piedade (Avª 23 Julho) Fte Repsol,11_890,38.6677804474128,-9.15951816247001,data_tst,890
Cova Piedade (Avª 23 Julho) R Brejo 22,11_2253,38.6688128403739,-9.15914193262122,data_tst,2253
Cova Piedade (Avª Rainha D Leonor 13),11_2220,38.6759852124397,-9.15796379145598,data_tst,2220
Cova Piedade (Avª Rainha D Leonor 16),11_2221,38.6740993483205,-9.15916833978729,data_tst,2221
Cova Piedade (Avª Rainha D Leonor 41D),11_2222,38.6736190958441,-9.15924809485536,data_tst,2222
Cova Piedade (Avª Rainha D Leonor 59),11_2223,38.6721006552655,-9.1600485699881,data_tst,2223
Cova Piedade (Avª Rainha D Leonor 62),11_2224,38.6721023420035,-9.16004695839757,data_tst,2224
Cova Piedade (Caramujo) Parque TST,11_3897,38.6740892934059,-9.15353965165423,data_tst,3897
Cova Piedade (Elvas) Fte Hospital,11_886,38.6728977965932,-9.15500915195849,data_tst,886
Cova Piedade (Elvas) Hospital,11_887,38.6734473524463,-9.15430880690584,data_tst,887
Cova Piedade (Fte Posto BP Beira-Rio),11_1209,38.6689423312197,-9.15941805277408,data_tst,1209
Cova Piedade (Lgo 5 Outubro) BPI,11_1211,38.6714431872989,-9.15686333704137,data_tst,1211
Cova Piedade (Lgo 5 Outubro) Jardim,11_889,38.6707456304129,-9.15745397342904,data_tst,889
Cova Piedade (Lgo Antero Quental 11),11_2236,38.6689061361639,-9.16225428863797,data_tst,2236
Cova Piedade (Lgo Antero Quental Fte 11),11_2233,38.6689983061148,-9.16224568508872,data_tst,2233
Cova Piedade (Lgo Romeira) Terminal,11_33,38.6692947991068,-9.15292693408196,data_tst,33
Cova Piedade (Lgo) Fte Hospital,11_1112,38.6730788566384,-9.1544352501081,data_tst,1112
Cova Piedade (R Cabo B Esperança 7A),11_2237,38.6711506242456,-9.16083737267747,data_tst,2237
Cova Piedade (R Cabo B Esperança Fte 13),11_2235,38.6708346015823,-9.16126194953632,data_tst,2235
Cova Piedade (R Cmd Oliveira Carmo 24),11_2238,38.66858929511,-9.16411524551776,data_tst,2238
Cova Piedade (R Cooperativa Piedense 71),11_2239,38.6703365662457,-9.1591279626318,data_tst,2239
Cova Piedade (R Liberdade 51) Ringue Pombal,11_1018,38.6737624836358,-9.16159287241894,data_tst,1018
Cova Piedade (R Liberdade 56C) Fte Ringue Pombal,11_1019,38.6741776761746,-9.16176502879464,data_tst,1019
Cova Piedade (R Liberdade Fte 63) Esc Condução,11_1016,38.6721669370672,-9.16097496085975,data_tst,1016
Cova Piedade (R Luisa Sigeia 4),11_2248,38.6696634320612,-9.16468926817616,data_tst,2248
Cova Piedade (R Luisa Sigeia Fte 4),11_2249,38.6696496523157,-9.16474242282024,data_tst,2249
Cova Piedade (R Pedro Nunes 5),11_1185,38.6744847999507,-9.15951694009602,data_tst,1185
Cova Piedade (R Pedro Nunes 6),11_2329,38.6744938360456,-9.15958829811549,data_tst,2329
Cova Piedade (R Ramiro Ferrão 38),11_2252,38.6703919667303,-9.16537178484271,data_tst,2252
Cova Piedade (R Ramiro Ferrão 57A),11_2254,38.6704919705236,-9.16539629135636,data_tst,2254
Cova Piedade (R Sameiro Antunes) Farmácia,11_1206,38.6679701083496,-9.16476902750155,data_tst,1206
Cova Piedade (R Sameiro Antunes) Fte Farmácia,11_1111,38.6679062753269,-9.16455748240299,data_tst,1111
Cova Piedade (R Vera Cruz 108),11_2264,38.6692888065069,-9.16273251609043,data_tst,2264
Cova Piedade (R Vera Cruz) (X) Pcta Ceilão,11_2263,38.6693571830072,-9.16291303224595,data_tst,2263
Cova Vapor (R Mário Viegas) Fte Portão Marinha,11_2267,38.6653,-9.2464,data_tst,2267
Cova Vapor (R Parque 149) Posto EDP,11_2268,38.6644,-9.2545,data_tst,2268
Cova da Piedade,12_7,38.6678110814642,-9.16473822781852,data_metro_transportes_do_sul,7
Cristalino (EM 533) Café Cristalino,11_3706,38.7177985986734,-8.71180261738802,data_tst,3706
Cristalino (EM 533) Fte Café Cristalino,11_3699,38.7179476904241,-8.71184154083189,data_tst,3699
Cruz Pau (Avª 1º Maio) Fte Café Pérola,11_899,38.6230986353273,-9.12522317690901,data_tst,899
Cruz Pau (Avª Dr Luis Sá) Instituto Óptico,11_13,38.6235712983392,-9.12693532194678,data_tst,13
Cruz Pau (Avª Marcos Portugal) Ext Novo Dia,11_1224,38.6242525020626,-9.12190056247625,data_tst,1224
Cruz Pau (Avª Marcos Portugal) Fte Ext Novo Dia,11_1216,38.6247082495566,-9.12145892791054,data_tst,1216
Cruz Pau (Centro) (Avª 1º Maio) (X) Av Dr Luis Sá,11_896,38.6240197550377,-9.12702044100977,data_tst,896
Cruz Pau (Centro) (Avª 1º Maio) Rotunda,11_1218,38.6240378047725,-9.12621462578914,data_tst,1218
Cruz Pau (Estr Foros Amora 22) Alisuper,11_1222,38.62200984041,-9.12581582587768,data_tst,1222
Cruz Pau (Estr Foros Amora 37) Mercado,11_1223,38.6203928155586,-9.12574088872126,data_tst,1223
Cruz Pau (Estr Foros Amora) BES,11_1220,38.6199912455902,-9.12565773574334,data_tst,1220
Cruz Pau (Estr Foros Amora) Quiosque,11_1221,38.6225120429724,-9.12582604558101,data_tst,1221
Cruz Pau (R 25 Abril 62),11_1228,38.6236072375103,-9.12447160679506,data_tst,1228
Cruz Pau (R 25 Abril 83),11_1229,38.6236016309901,-9.12441943652994,data_tst,1229
Cruz Pau (R Inf D Augusto 36),11_1235,38.6242405151659,-9.1250140894584,data_sul_fertagus,1235
Cruz Pau (R Inf D Augusto 47),11_3096,38.6258469558086,-9.12557632338144,data_sul_fertagus,3096
Cruz Pau (R Inf D Augusto 51A),11_1236,38.6258479767911,-9.12557724453797,data_tst,1236
Cruz Pau (R Inf D Augusto 56),11_1237,38.6258453399237,-9.12557486548864,data_sul_fertagus,1237
Cruz Pau (R Inf D Augusto 63) C C Belsul,11_1696,38.6288099398006,-9.12586921270606,data_tst,1696
Cruz Pau (R Inf D Augusto 7),11_3098,38.6239547425544,-9.12496956157951,data_sul_fertagus,3098
Cruz Pau (R Inf D Augusto 7) BPI,11_1234,38.6239030232351,-9.12496150289407,data_tst,1234
Cruz Pau (R Inf D Augusto 74) Fte C Formação,11_3099,38.6280106346282,-9.12579575514323,data_sul_fertagus,3099
Cruz Pau (R Inf D Augusto 77),11_3100,38.6299516855184,-9.12601703669623,data_sul_fertagus,3100
Cruz Pau (R Inf D Augusto 82) C C Belsul,11_1238,38.6288812682582,-9.12589575099932,data_tst,1238
Cruz Pau (R Inf D Augusto 90A),11_3101,38.6300021394675,-9.12604244750801,data_sul_fertagus,3101
Cruz Pau (R Inf D Augusto) C Formação,11_3094,38.6279590397405,-9.12582113752222,data_sul_fertagus,3094
Cruz Quebrada,11069104,38.69982,-9.25208,data_cp,11069104
Curvas (Fte) (X),11_900,38.5245068445099,-8.8297543030742,data_tst,900
Curvas (X),11_901,38.5244799200254,-8.82982794301589,data_tst,901
CÇ. AJUDA (GNR),1_10302,38.706445,-9.199058,data_carris,10302
CÇ. BOA HORA,1_13404,38.702159,-9.192675,data_carris,13404
CÇ. BOA-HORA,1_13416,38.699981,-9.190462,data_carris,13416
CÇ. CARRASCAL,1_8918,38.734973,-9.118537,data_carris,8918
CÇ. CARRICHE,1_7219,38.781507,-9.16435,data_carris,7219
CÇ. CARRICHE / ESTR. DESVIO,1_7207,38.782917,-9.164697,data_carris,7207
CÇ. CARRICHE / ESTR. MILITAR,1_5910,38.77836,-9.164296,data_carris,5910
CÇ. COMBRO,1_9903,38.710972,-9.149486,data_carris,9903
CÇ. CRUZ DA PEDRA,1_9825,38.720385,-9.118108,data_carris,9825
CÇ. CRUZ PEDRA,1_9824,38.720461,-9.117811,data_carris,9824
CÇ. DA AJUDA,1_13311,38.702979,-9.199465,data_carris,13311
CÇ. DA AJUDA - GNR,1_10301,38.70638,-9.199194,data_carris,10301
CÇ. DA BOA HORA,1_13407,38.703068,-9.193319,data_carris,13407
CÇ. DA TAPADA,1_12119,38.706268,-9.179386,data_carris,12119
CÇ. DAS LAJES,1_9802,38.725556,-9.118724,data_carris,9802
CÇ. DO GALVÃO - GNR,1_13112,38.707304,-9.202516,data_carris,13112
CÇ. DO GRILO,1_8305,38.730248,-9.107894,data_carris,8305
CÇ. DO LIVRAMENTO,1_9413,38.705815,-9.171749,data_carris,9413
CÇ. DO MERCADO,1_11615,38.792387,-9.148116,data_carris,11615
CÇ. DUQUE LAFÕES,1_83122,38.733757,-9.107425,data_carris,83122
CÇ. ESTRELA,1_6721,38.712221,-9.15514,data_carris,6721
CÇ. ESTRELA / R. BORGES CARNEI,1_6719,38.712568,-9.156345,data_carris,6719
