stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1_1103,,Av. Liberdade,,38.71974,-9.145015,,,,
1_1510,,AV. MADAME CURIE,,38.738157,-9.161844,,,,
1_1507,,AV. MADAME CURIE,,38.738336,-9.161962,,,,
1_11114,,AV. MANUEL DA MAIA,,38.737139,-9.136379,,,,
1_11103,,AV. MANUEL DA MAIA (INE),,38.738276,-9.13684,,,,
1_11104,,AV. MANUEL DA MAIA (INE),,38.738743,-9.13672,,,,
1_406,,AV. MANUEL MAIA,,38.736442,-9.135938,,,,
1_2301,,Av. Mar. Gomes Costa (Universi,,38.75731,-9.108665,,,,
1_2302,,Av. Mar. Gomes Costa (Universi,,38.757513,-9.108831,,,,
1_7503,,AV. MARECHAL GOMES DA COSTA,,38.761172,-9.12177,,,,
1_7504,,AV. MARECHAL GOMES DA COSTA,,38.76162,-9.121818,,,,
1_7506,,AV. MARECHAL GOMES DA COSTA,,38.761704,-9.12209,,,,
1_7509,,AV. MARECHAL GOMES DA COSTA,,38.761222,-9.121942,,,,
1_8406,,AV. MARECHAL GOMES DA COSTA,,38.759038,-9.113407,,,,
1_8407,,AV. MARECHAL GOMES DA COSTA,,38.759756,-9.116771,,,,
1_8408,,AV. MARECHAL GOMES DA COSTA,,38.76015,-9.117103,,,,
1_1409,,Av. Marquês Tomar,,38.736542,-9.150584,,,,
1_1410,,Av. Marquês Tomar,,38.735936,-9.149569,,,,
1_1412,,Av. Marquês Tomar,,38.736137,-9.149481,,,,
1_2401,,Av. Mediterrâneo,,38.762409,-9.098469,,,,
1_2402,,Av. Mediterrâneo,,38.762504,-9.098108,,,,
1_1811,,AV. MIGUEL BOMBARDA (ISCAL),,38.737161,-9.146707,,,,
1_50021,,AV. NAÇÕES UNIDAS,,38.764623,-9.177057,,,,
1_50022,,AV. NAÇÕES UNIDAS,,38.764081,-9.176613,,,,
1_6019,,AV. NUNO KRUZ ABECASSIS,,38.77981,-9.151585,,,,
1_6020,,AV. NUNO KRUZ ABECASSIS,,38.77963,-9.151659,,,,
1_3001,,Av. Padre Himalaia,,38.744944,-9.22172,,,,
1_8422,,AV. PÁDUA,,38.762853,-9.108451,,,,
1_8420,,AV. PÁDUA,,38.762992,-9.107909,,,,
1_2212,,AV. PAULO VI,,38.747978,-9.107805,,,,
1_2211,,AV. PAULO VI,,38.748254,-9.10797,,,,
1_2217,,AV. PAULO VI,,38.748045,-9.108076,,,,
1_2218,,AV. PAULO VI,,38.748252,-9.108782,,,,
1_2219,,AV. PAULO VI,,38.747899,-9.108954,,,,
